task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels,error
cell_type,grouped_seed0_fold4,shared_genes,random_forest,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",1.0,1.0,1.0,1.0,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,shared_genes,hist_gradient_boosting,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,shared_genes,knn,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8095238095238094,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,majority,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,stratified_random,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,elastic_net_logreg,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,linear_svm,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.7142857142857143,0.619047619047619,0.7142857142857143,0.619047619047619,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,random_forest,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.42857142857142855,0.3333333333333333,0.42857142857142855,0.29166666666666663,,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,hist_gradient_boosting,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,knn,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.7142857142857143,0.619047619047619,0.7142857142857143,0.619047619047619,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed0_fold4,modules_only,small_mlp,31,7,"{'Endothelial': 4, 'Fibroblast': 4, 'Keratinocyte': 4, 'muscle_fiber': 4, 'Lymphatic_endothelial': 4, 'Immune_cell': 4, 'Glandular': 3, 'Melanocytes': 2, 'Unknown': 1, 'Neural_cell': 1}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.0,0.0,0.0,0.0,,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,majority,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,stratified_random,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2222222222222222,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,elastic_net_logreg,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,linear_svm,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8095238095238094,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,random_forest,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8095238095238095,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,hist_gradient_boosting,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,knn,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8095238095238094,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes_plus_modules,small_mlp,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8095238095238094,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes,majority,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
cell_type,grouped_seed1_fold0,shared_genes,stratified_random,22,7,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Fibroblast': 1, 'Endothelial': 1, 'muscle_fiber': 1, 'Keratinocyte': 1, 'Immune_cell': 1, 'Neural_cell': 1, 'Lymphatic_endothelial': 1}",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2222222222222222,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'muscle_fiber']",
