task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7115384615384616,0.746337400999354,0.7816537467700257,0.655324790101635,0.8688630490956073,"[[58, 28], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7211538461538461,0.7545830438102101,0.7874677002583979,0.6636556261849003,0.8688630490956073,"[[59, 27], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5576923076923077,0.6033052884615384,0.710594315245478,0.5328125,0.8194444444444443,"[[41, 45], [1, 17]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3942307692307692,0.41825449557408323,0.6117571059431525,0.3914739481749791,0.7968346253229974,"[[24, 62], [1, 17]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.4230769230769231,0.46414602346805733,0.5852713178294574,0.4124293785310734,0.7135012919896639,"[[29, 57], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,profibrotic_module_only,small_mlp,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.75,0.7770562770562771,0.7609819121447028,0.6748436748436748,0.8507751937984497,"[[64, 22], [4, 14]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,majority,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.17307692307692307,0.0510718789407314,0.5,0.14754098360655737,0.5,"[[0, 86], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7980769230769231,0.8126946672958942,0.7461240310077519,0.7022494887525562,0.874031007751938,"[[71, 15], [6, 12]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.8076923076923077,0.8226598951236633,0.7739018087855297,0.7208803005904455,0.8217054263565892,"[[71, 15], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3076923076923077,0.3076923076923077,0.5374677002583979,0.3076923076923077,0.7248062015503876,"[[16, 70], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.38461538461538464,0.3992022792022792,0.627906976744186,0.38370370370370366,0.7822997416020672,"[[22, 64], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5384615384615384,0.5905147484094853,0.4134366925064599,0.4135338345864662,0.36563307493540054,"[[52, 34], [14, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes_plus_modules,small_mlp,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.4807692307692308,0.5286246012052465,0.6201550387596899,0.4608294930875576,0.7241602067183462,"[[35, 51], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,majority,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.17307692307692307,0.0510718789407314,0.5,0.14754098360655737,0.5,"[[0, 86], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7884615384615384,0.8101577909270217,0.806201550387597,0.7179487179487178,0.8565891472868218,"[[67, 19], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.8076923076923077,0.8260954235637781,0.8178294573643411,0.7367088607594936,0.8591731266149871,"[[69, 17], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5288461538461539,0.5762500841240998,0.671188630490956,0.5046174783707592,0.7571059431524548,"[[39, 47], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.49038461538461536,0.5323563583751671,0.6698966408268734,0.47639403438776484,0.7926356589147288,"[[34, 52], [1, 17]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.6634615384615384,0.7042440318302388,0.7086563307493541,0.6015325670498084,0.7393410852713178,"[[55, 31], [4, 14]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,published_markers_only,small_mlp,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.36538461538461536,0.38728414442700154,0.5723514211886305,0.363265306122449,0.6401808785529716,"[[22, 64], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,majority,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.17307692307692307,0.0510718789407314,0.5,0.14754098360655737,0.5,"[[0, 86], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.8076923076923077,0.8226598951236633,0.7739018087855297,0.7208803005904455,0.874031007751938,"[[71, 15], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7884615384615384,0.8069711538461538,0.7622739018087855,0.7020833333333334,0.8133074935400516,"[[69, 17], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.28846153846153844,0.2792481288596716,0.5258397932816538,0.28819829818719944,0.7396640826873386,"[[14, 72], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.4326923076923077,0.46075382465694525,0.6569767441860466,0.42841173730787147,0.789405684754522,"[[27, 59], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,shared_genes,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5192307692307693,0.5734528629265472,0.3798449612403101,0.3890977443609022,0.3301033591731266,"[[51, 35], [15, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,majority,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.17307692307692307,0.0510718789407314,0.5,0.14754098360655737,0.5,"[[0, 86], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.7596153846153846,0.7862105215046391,0.7887596899224807,0.691027926322044,0.8326873385012921,"[[64, 22], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.75,0.7770562770562771,0.7609819121447028,0.6748436748436748,0.8301033591731266,"[[64, 22], [4, 14]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5576923076923077,0.6010155156496619,0.7325581395348837,0.5369725125822686,0.813953488372093,"[[40, 46], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5,0.5393939393939394,0.6976744186046512,0.4878787878787879,0.7816537467700259,"[[34, 52], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5769230769230769,0.6255624166071928,0.678294573643411,0.5385235982250908,0.7131782945736433,"[[45, 41], [3, 15]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,modules_only,small_mlp,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5288461538461539,0.5736682113067655,0.6931524547803618,0.5088192771084337,0.8094315245478036,"[[38, 48], [1, 17]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,majority,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.17307692307692307,0.0510718789407314,0.5,0.14754098360655737,0.5,"[[0, 86], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,stratified_random,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.3557692307692308,0.3935375984464343,0.5006459948320413,0.3484805984104722,0.5006459948320414,"[[24, 62], [5, 13]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,elastic_net_logreg,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.75,0.7718750000000001,0.6950904392764858,0.6479166666666667,0.8301033591731265,"[[67, 19], [7, 11]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,linear_svm,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.75,0.7718750000000001,0.6950904392764858,0.6479166666666667,0.8281653746770025,"[[67, 19], [7, 11]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,random_forest,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.4807692307692308,0.525308660078008,0.6421188630490956,0.4647350362180709,0.7777777777777779,"[[34, 52], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,hist_gradient_boosting,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.5192307692307693,0.5663212126626761,0.6653746770025839,0.4967092528068138,0.7680878552971576,"[[38, 48], [2, 16]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,knn,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.6538461538461539,0.6941114058355438,0.6369509043927648,0.569655172413793,0.6860465116279071,"[[57, 29], [7, 11]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold1,low_i2_core_only,small_mlp,355,104,"{'non_keloid': 251, 'keloid': 104}","{'keloid': 86, 'non_keloid': 18}",0.20192307692307693,0.10810702846393526,0.5174418604651163,0.18496836937022,0.5710594315245477,"[[3, 83], [0, 18]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.8461538461538461,0.8461538461538461,0.8194444444444444,0.8194444444444444,0.7222222222222222,"[[8, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.8461538461538461,0.8461538461538461,0.8194444444444444,0.8194444444444444,0.7222222222222222,"[[8, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.5833333333333334,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,hist_gradient_boosting,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.7692307692307693,0.7776223776223776,0.8333333333333333,0.7636363636363637,0.763888888888889,"[[6, 3], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,knn,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.5833333333333334,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,profibrotic_module_only,small_mlp,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.8461538461538461,0.8461538461538461,0.8194444444444444,0.8194444444444444,0.7222222222222222,"[[8, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.5384615384615384,0.5557692307692308,0.5277777777777778,0.5125,0.6666666666666667,"[[5, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.6944444444444444,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.46153846153846156,0.48111888111888107,0.4722222222222222,0.4484848484848485,0.4444444444444444,"[[4, 5], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,hist_gradient_boosting,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.7692307692307693,0.7588201272411799,0.6944444444444444,0.706766917293233,0.7222222222222222,"[[8, 1], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,knn,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.5664335664335665,0.5,0.4090909090909091,0.4444444444444444,"[[9, 0], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes_plus_modules,small_mlp,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.6564102564102564,0.5694444444444444,0.5666666666666667,0.8333333333333334,"[[8, 1], [3, 1]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.8461538461538461,0.8461538461538461,0.8194444444444444,0.8194444444444444,0.8333333333333334,"[[8, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.8461538461538461,0.8461538461538461,0.8194444444444444,0.8194444444444444,0.8333333333333334,"[[8, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.7038461538461539,0.7083333333333333,0.675,0.7500000000000001,"[[6, 3], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,hist_gradient_boosting,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.6944444444444444,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,knn,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.6805555555555556,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,published_markers_only,small_mlp,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6293706293706294,0.6527777777777778,0.606060606060606,0.75,"[[5, 4], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.5384615384615384,0.5557692307692308,0.5277777777777778,0.5125,0.6666666666666667,"[[5, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.6944444444444444,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.46153846153846156,0.48111888111888107,0.4722222222222222,0.4484848484848485,0.4166666666666667,"[[4, 5], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,hist_gradient_boosting,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.7692307692307693,0.7588201272411799,0.6944444444444444,0.706766917293233,0.6666666666666666,"[[8, 1], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,shared_genes,knn,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.5664335664335665,0.5,0.4090909090909091,0.4444444444444444,"[[9, 0], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.7038461538461539,0.7083333333333333,0.675,0.6666666666666667,"[[6, 3], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.7038461538461539,0.7083333333333333,0.675,0.6666666666666667,"[[6, 3], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6293706293706294,0.6527777777777778,0.606060606060606,0.6111111111111112,"[[5, 4], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,hist_gradient_boosting,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6293706293706294,0.6527777777777778,0.606060606060606,0.5,"[[5, 4], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,knn,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6153846153846154,0.6254399195575666,0.5833333333333333,0.5751633986928104,0.625,"[[6, 3], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,modules_only,small_mlp,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.6923076923076923,0.7038461538461539,0.7083333333333333,0.675,0.638888888888889,"[[6, 3], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,low_i2_core_only,majority,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.14479638009049772,0.5,0.23529411764705882,0.5,"[[0, 9], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,low_i2_core_only,stratified_random,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.3076923076923077,0.3257918552036199,0.2222222222222222,0.23529411764705882,0.2222222222222222,"[[4, 5], [4, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,low_i2_core_only,elastic_net_logreg,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.7692307692307693,0.7588201272411799,0.6944444444444444,0.706766917293233,0.8611111111111112,"[[8, 1], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,low_i2_core_only,linear_svm,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.7692307692307693,0.7588201272411799,0.6944444444444444,0.706766917293233,0.8611111111111112,"[[8, 1], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed2_fold2,low_i2_core_only,random_forest,362,13,"{'non_keloid': 212, 'keloid': 150}","{'keloid': 9, 'non_keloid': 4}",0.46153846153846156,0.48111888111888107,0.4722222222222222,0.4484848484848485,0.4166666666666667,"[[4, 5], [2, 2]]","['keloid', 'non_keloid']"
